1787,12,7,12,9,down,left,"[{""positionX"": 15, ""positionY"": 5}, {""positionX"": 16, ""positionY"": 5}, {""positionX"": 16, ""positionY"": 6}, {""positionX"": 15, ""positionY"": 6}, {""positionX"": 14, ""positionY"": 6}, {""positionX"": 13, ""positionY"": 6}, {""positionX"": 13, ""positionY"": 7}, {""positionX"": 13, ""positionY"": 8}, {""positionX"": 13, ""positionY"": 9}]"
1788,12,7,12,8,left,up,"[{""positionX"": 16, ""positionY"": 5}, {""positionX"": 16, ""positionY"": 6}, {""positionX"": 15, ""positionY"": 6}, {""positionX"": 14, ""positionY"": 6}, {""positionX"": 13, ""positionY"": 6}, {""positionX"": 13, ""positionY"": 7}, {""positionX"": 13, ""positionY"": 8}, {""positionX"": 13, ""positionY"": 9}, {""positionX"": 12, ""positionY"": 9}]"
1789,12,7,12,7,up,up,"[{""positionX"": 16, ""positionY"": 6}, {""positionX"": 15, ""positionY"": 6}, {""positionX"": 14, ""positionY"": 6}, {""positionX"": 13, ""positionY"": 6}, {""positionX"": 13, ""positionY"": 7}, {""positionX"": 13, ""positionY"": 8}, {""positionX"": 13, ""positionY"": 9}, {""positionX"": 12, ""positionY"": 9}, {""positionX"": 12, ""positionY"": 8}]"
1790,18,14,12,6,up,up,"[{""positionX"": 15, ""positionY"": 6}, {""positionX"": 14, ""positionY"": 6}, {""positionX"": 13, ""positionY"": 6}, {""positionX"": 13, ""positionY"": 7}, {""positionX"": 13, ""positionY"": 8}, {""positionX"": 13, ""positionY"": 9}, {""positionX"": 12, ""positionY"": 9}, {""positionX"": 12, ""positionY"": 8}, {""positionX"": 12, ""positionY"": 7}]"
1791,18,14,12,5,up,up,"[{""positionX"": 15, ""positionY"": 6}, {""positionX"": 14, ""positionY"": 6}, {""positionX"": 13, ""positionY"": 6}, {""positionX"": 13, ""positionY"": 7}, {""positionX"": 13, ""positionY"": 8}, {""positionX"": 13, ""positionY"": 9}, {""positionX"": 12, ""positionY"": 9}, {""positionX"": 12, ""positionY"": 8}, {""positionX"": 12, ""positionY"": 7}, {""positionX"": 12, ""positionY"": 6}]"
1792,18,14,12,4,up,up,"[{""positionX"": 14, ""positionY"": 6}, {""positionX"": 13, ""positionY"": 6}, {""positionX"": 13, ""positionY"": 7}, {""positionX"": 13, ""positionY"": 8}, {""positionX"": 13, ""positionY"": 9}, {""positionX"": 12, ""positionY"": 9}, {""positionX"": 12, ""positionY"": 8}, {""positionX"": 12, ""positionY"": 7}, {""positionX"": 12, ""positionY"": 6}, {""positionX"": 12, ""positionY"": 5}]"
1793,18,14,13,4,up,right,"[{""positionX"": 13, ""positionY"": 6}, {""positionX"": 13, ""positionY"": 7}, {""positionX"": 13, ""positionY"": 8}, {""positionX"": 13, ""positionY"": 9}, {""positionX"": 12, ""positionY"": 9}, {""positionX"": 12, ""positionY"": 8}, {""positionX"": 12, ""positionY"": 7}, {""positionX"": 12, ""positionY"": 6}, {""positionX"": 12, ""positionY"": 5}, {""positionX"": 12, ""positionY"": 4}]"
1794,18,14,14,4,right,right,"[{""positionX"": 13, ""positionY"": 7}, {""positionX"": 13, ""positionY"": 8}, {""positionX"": 13, ""positionY"": 9}, {""positionX"": 12, ""positionY"": 9}, {""positionX"": 12, ""positionY"": 8}, {""positionX"": 12, ""positionY"": 7}, {""positionX"": 12, ""positionY"": 6}, {""positionX"": 12, ""positionY"": 5}, {""positionX"": 12, ""positionY"": 4}, {""positionX"": 13, ""positionY"": 4}]"
1795,18,14,15,4,right,right,"[{""positionX"": 13, ""positionY"": 8}, {""positionX"": 13, ""positionY"": 9}, {""positionX"": 12, ""positionY"": 9}, {""positionX"": 12, ""positionY"": 8}, {""positionX"": 12, ""positionY"": 7}, {""positionX"": 12, ""positionY"": 6}, {""positionX"": 12, ""positionY"": 5}, {""positionX"": 12, ""positionY"": 4}, {""positionX"": 13, ""positionY"": 4}, {""positionX"": 14, ""positionY"": 4}]"
1796,18,14,16,4,right,right,"[{""positionX"": 13, ""positionY"": 9}, {""positionX"": 12, ""positionY"": 9}, {""positionX"": 12, ""positionY"": 8}, {""positionX"": 12, ""positionY"": 7}, {""positionX"": 12, ""positionY"": 6}, {""positionX"": 12, ""positionY"": 5}, {""positionX"": 12, ""positionY"": 4}, {""positionX"": 13, ""positionY"": 4}, {""positionX"": 14, ""positionY"": 4}, {""positionX"": 15, ""positionY"": 4}]"
1797,18,14,17,4,right,right,"[{""positionX"": 12, ""positionY"": 9}, {""positionX"": 12, ""positionY"": 8}, {""positionX"": 12, ""positionY"": 7}, {""positionX"": 12, ""positionY"": 6}, {""positionX"": 12, ""positionY"": 5}, {""positionX"": 12, ""positionY"": 4}, {""positionX"": 13, ""positionY"": 4}, {""positionX"": 14, ""positionY"": 4}, {""positionX"": 15, ""positionY"": 4}, {""positionX"": 16, ""positionY"": 4}]"
1798,18,14,17,5,right,down,"[{""positionX"": 12, ""positionY"": 8}, {""positionX"": 12, ""positionY"": 7}, {""positionX"": 12, ""positionY"": 6}, {""positionX"": 12, ""positionY"": 5}, {""positionX"": 12, ""positionY"": 4}, {""positionX"": 13, ""positionY"": 4}, {""positionX"": 14, ""positionY"": 4}, {""positionX"": 15, ""positionY"": 4}, {""positionX"": 16, ""positionY"": 4}, {""positionX"": 17, ""positionY"": 4}]"
1799,18,14,17,6,down,down,"[{""positionX"": 12, ""positionY"": 7}, {""positionX"": 12, ""positionY"": 6}, {""positionX"": 12, ""positionY"": 5}, {""positionX"": 12, ""positionY"": 4}, {""positionX"": 13, ""positionY"": 4}, {""positionX"": 14, ""positionY"": 4}, {""positionX"": 15, ""positionY"": 4}, {""positionX"": 16, ""positionY"": 4}, {""positionX"": 17, ""positionY"": 4}, {""positionX"": 17, ""positionY"": 5}]"
1800,18,14,17,7,down,down,"[{""positionX"": 12, ""positionY"": 6}, {""positionX"": 12, ""positionY"": 5}, {""positionX"": 12, ""positionY"": 4}, {""positionX"": 13, ""positionY"": 4}, {""positionX"": 14, ""positionY"": 4}, {""positionX"": 15, ""positionY"": 4}, {""positionX"": 16, ""positionY"": 4}, {""positionX"": 17, ""positionY"": 4}, {""positionX"": 17, ""positionY"": 5}, {""positionX"": 17, ""positionY"": 6}]"
1801,18,14,18,7,down,right,"[{""positionX"": 12, ""positionY"": 5}, {""positionX"": 12, ""positionY"": 4}, {""positionX"": 13, ""positionY"": 4}, {""positionX"": 14, ""positionY"": 4}, {""positionX"": 15, ""positionY"": 4}, {""positionX"": 16, ""positionY"": 4}, {""positionX"": 17, ""positionY"": 4}, {""positionX"": 17, ""positionY"": 5}, {""positionX"": 17, ""positionY"": 6}, {""positionX"": 17, ""positionY"": 7}]"
1802,18,14,18,8,right,down,"[{""positionX"": 12, ""positionY"": 4}, {""positionX"": 13, ""positionY"": 4}, {""positionX"": 14, ""positionY"": 4}, {""positionX"": 15, ""positionY"": 4}, {""positionX"": 16, ""positionY"": 4}, {""positionX"": 17, ""positionY"": 4}, {""positionX"": 17, ""positionY"": 5}, {""positionX"": 17, ""positionY"": 6}, {""positionX"": 17, ""positionY"": 7}, {""positionX"": 18, ""positionY"": 7}]"
1803,18,14,18,9,down,down,"[{""positionX"": 13, ""positionY"": 4}, {""positionX"": 14, ""positionY"": 4}, {""positionX"": 15, ""positionY"": 4}, {""positionX"": 16, ""positionY"": 4}, {""positionX"": 17, ""positionY"": 4}, {""positionX"": 17, ""positionY"": 5}, {""positionX"": 17, ""positionY"": 6}, {""positionX"": 17, ""positionY"": 7}, {""positionX"": 18, ""positionY"": 7}, {""positionX"": 18, ""positionY"": 8}]"
1804,18,14,18,10,down,down,"[{""positionX"": 14, ""positionY"": 4}, {""positionX"": 15, ""positionY"": 4}, {""positionX"": 16, ""positionY"": 4}, {""positionX"": 17, ""positionY"": 4}, {""positionX"": 17, ""positionY"": 5}, {""positionX"": 17, ""positionY"": 6}, {""positionX"": 17, ""positionY"": 7}, {""positionX"": 18, ""positionY"": 7}, {""positionX"": 18, ""positionY"": 8}, {""positionX"": 18, ""positionY"": 9}]"
1805,18,14,18,11,down,down,"[{""positionX"": 15, ""positionY"": 4}, {""positionX"": 16, ""positionY"": 4}, {""positionX"": 17, ""positionY"": 4}, {""positionX"": 17, ""positionY"": 5}, {""positionX"": 17, ""positionY"": 6}, {""positionX"": 17, ""positionY"": 7}, {""positionX"": 18, ""positionY"": 7}, {""positionX"": 18, ""positionY"": 8}, {""positionX"": 18, ""positionY"": 9}, {""positionX"": 18, ""positionY"": 10}]"
1806,18,14,18,12,down,down,"[{""positionX"": 16, ""positionY"": 4}, {""positionX"": 17, ""positionY"": 4}, {""positionX"": 17, ""positionY"": 5}, {""positionX"": 17, ""positionY"": 6}, {""positionX"": 17, ""positionY"": 7}, {""positionX"": 18, ""positionY"": 7}, {""positionX"": 18, ""positionY"": 8}, {""positionX"": 18, ""positionY"": 9}, {""positionX"": 18, ""positionY"": 10}, {""positionX"": 18, ""positionY"": 11}]"
1807,18,14,18,13,down,down,"[{""positionX"": 17, ""positionY"": 4}, {""positionX"": 17, ""positionY"": 5}, {""positionX"": 17, ""positionY"": 6}, {""positionX"": 17, ""positionY"": 7}, {""positionX"": 18, ""positionY"": 7}, {""positionX"": 18, ""positionY"": 8}, {""positionX"": 18, ""positionY"": 9}, {""positionX"": 18, ""positionY"": 10}, {""positionX"": 18, ""positionY"": 11}, {""positionX"": 18, ""positionY"": 12}]"
1808,18,14,18,14,down,down,"[{""positionX"": 17, ""positionY"": 5}, {""positionX"": 17, ""positionY"": 6}, {""positionX"": 17, ""positionY"": 7}, {""positionX"": 18, ""positionY"": 7}, {""positionX"": 18, ""positionY"": 8}, {""positionX"": 18, ""positionY"": 9}, {""positionX"": 18, ""positionY"": 10}, {""positionX"": 18, ""positionY"": 11}, {""positionX"": 18, ""positionY"": 12}, {""positionX"": 18, ""positionY"": 13}]"
1809,2,1,18,15,down,down,"[{""positionX"": 17, ""positionY"": 6}, {""positionX"": 17, ""positionY"": 7}, {""positionX"": 18, ""positionY"": 7}, {""positionX"": 18, ""positionY"": 8}, {""positionX"": 18, ""positionY"": 9}, {""positionX"": 18, ""positionY"": 10}, {""positionX"": 18, ""positionY"": 11}, {""positionX"": 18, ""positionY"": 12}, {""positionX"": 18, ""positionY"": 13}, {""positionX"": 18, ""positionY"": 14}]"
1810,2,1,18,16,down,down,"[{""positionX"": 17, ""positionY"": 6}, {""positionX"": 17, ""positionY"": 7}, {""positionX"": 18, ""positionY"": 7}, {""positionX"": 18, ""positionY"": 8}, {""positionX"": 18, ""positionY"": 9}, {""positionX"": 18, ""positionY"": 10}, {""positionX"": 18, ""positionY"": 11}, {""positionX"": 18, ""positionY"": 12}, {""positionX"": 18, ""positionY"": 13}, {""positionX"": 18, ""positionY"": 14}, {""positionX"": 18, ""positionY"": 15}]"
1811,2,1,17,16,down,left,"[{""positionX"": 17, ""positionY"": 7}, {""positionX"": 18, ""positionY"": 7}, {""positionX"": 18, ""positionY"": 8}, {""positionX"": 18, ""positionY"": 9}, {""positionX"": 18, ""positionY"": 10}, {""positionX"": 18, ""positionY"": 11}, {""positionX"": 18, ""positionY"": 12}, {""positionX"": 18, ""positionY"": 13}, {""positionX"": 18, ""positionY"": 14}, {""positionX"": 18, ""positionY"": 15}, {""positionX"": 18, ""positionY"": 16}]"
1812,2,1,16,16,left,left,"[{""positionX"": 18, ""positionY"": 7}, {""positionX"": 18, ""positionY"": 8}, {""positionX"": 18, ""positionY"": 9}, {""positionX"": 18, ""positionY"": 10}, {""positionX"": 18, ""positionY"": 11}, {""positionX"": 18, ""positionY"": 12}, {""positionX"": 18, ""positionY"": 13}, {""positionX"": 18, ""positionY"": 14}, {""positionX"": 18, ""positionY"": 15}, {""positionX"": 18, ""positionY"": 16}, {""positionX"": 17, ""positionY"": 16}]"
1813,2,1,15,16,left,left,"[{""positionX"": 18, ""positionY"": 8}, {""positionX"": 18, ""positionY"": 9}, {""positionX"": 18, ""positionY"": 10}, {""positionX"": 18, ""positionY"": 11}, {""positionX"": 18, ""positionY"": 12}, {""positionX"": 18, ""positionY"": 13}, {""positionX"": 18, ""positionY"": 14}, {""positionX"": 18, ""positionY"": 15}, {""positionX"": 18, ""positionY"": 16}, {""positionX"": 17, ""positionY"": 16}, {""positionX"": 16, ""positionY"": 16}]"
1814,2,1,14,16,left,left,"[{""positionX"": 18, ""positionY"": 9}, {""positionX"": 18, ""positionY"": 10}, {""positionX"": 18, ""positionY"": 11}, {""positionX"": 18, ""positionY"": 12}, {""positionX"": 18, ""positionY"": 13}, {""positionX"": 18, ""positionY"": 14}, {""positionX"": 18, ""positionY"": 15}, {""positionX"": 18, ""positionY"": 16}, {""positionX"": 17, ""positionY"": 16}, {""positionX"": 16, ""positionY"": 16}, {""positionX"": 15, ""positionY"": 16}]"
1815,2,1,13,16,left,left,"[{""positionX"": 18, ""positionY"": 10}, {""positionX"": 18, ""positionY"": 11}, {""positionX"": 18, ""positionY"": 12}, {""positionX"": 18, ""positionY"": 13}, {""positionX"": 18, ""positionY"": 14}, {""positionX"": 18, ""positionY"": 15}, {""positionX"": 18, ""positionY"": 16}, {""positionX"": 17, ""positionY"": 16}, {""positionX"": 16, ""positionY"": 16}, {""positionX"": 15, ""positionY"": 16}, {""positionX"": 14, ""positionY"": 16}]"
1816,2,1,12,16,left,left,"[{""positionX"": 18, ""positionY"": 11}, {""positionX"": 18, ""positionY"": 12}, {""positionX"": 18, ""positionY"": 13}, {""positionX"": 18, ""positionY"": 14}, {""positionX"": 18, ""positionY"": 15}, {""positionX"": 18, ""positionY"": 16}, {""positionX"": 17, ""positionY"": 16}, {""positionX"": 16, ""positionY"": 16}, {""positionX"": 15, ""positionY"": 16}, {""positionX"": 14, ""positionY"": 16}, {""positionX"": 13, ""positionY"": 16}]"
1817,2,1,11,16,left,left,"[{""positionX"": 18, ""positionY"": 12}, {""positionX"": 18, ""positionY"": 13}, {""positionX"": 18, ""positionY"": 14}, {""positionX"": 18, ""positionY"": 15}, {""positionX"": 18, ""positionY"": 16}, {""positionX"": 17, ""positionY"": 16}, {""positionX"": 16, ""positionY"": 16}, {""positionX"": 15, ""positionY"": 16}, {""positionX"": 14, ""positionY"": 16}, {""positionX"": 13, ""positionY"": 16}, {""positionX"": 12, ""positionY"": 16}]"
1818,2,1,10,16,left,left,"[{""positionX"": 18, ""positionY"": 13}, {""positionX"": 18, ""positionY"": 14}, {""positionX"": 18, ""positionY"": 15}, {""positionX"": 18, ""positionY"": 16}, {""positionX"": 17, ""positionY"": 16}, {""positionX"": 16, ""positionY"": 16}, {""positionX"": 15, ""positionY"": 16}, {""positionX"": 14, ""positionY"": 16}, {""positionX"": 13, ""positionY"": 16}, {""positionX"": 12, ""positionY"": 16}, {""positionX"": 11, ""positionY"": 16}]"
1819,2,1,9,16,left,left,"[{""positionX"": 18, ""positionY"": 14}, {""positionX"": 18, ""positionY"": 15}, {""positionX"": 18, ""positionY"": 16}, {""positionX"": 17, ""positionY"": 16}, {""positionX"": 16, ""positionY"": 16}, {""positionX"": 15, ""positionY"": 16}, {""positionX"": 14, ""positionY"": 16}, {""positionX"": 13, ""positionY"": 16}, {""positionX"": 12, ""positionY"": 16}, {""positionX"": 11, ""positionY"": 16}, {""positionX"": 10, ""positionY"": 16}]"
1820,2,1,8,16,left,left,"[{""positionX"": 18, ""positionY"": 15}, {""positionX"": 18, ""positionY"": 16}, {""positionX"": 17, ""positionY"": 16}, {""positionX"": 16, ""positionY"": 16}, {""positionX"": 15, ""positionY"": 16}, {""positionX"": 14, ""positionY"": 16}, {""positionX"": 13, ""positionY"": 16}, {""positionX"": 12, ""positionY"": 16}, {""positionX"": 11, ""positionY"": 16}, {""positionX"": 10, ""positionY"": 16}, {""positionX"": 9, ""positionY"": 16}]"
1821,2,1,7,16,left,left,"[{""positionX"": 18, ""positionY"": 16}, {""positionX"": 17, ""positionY"": 16}, {""positionX"": 16, ""positionY"": 16}, {""positionX"": 15, ""positionY"": 16}, {""positionX"": 14, ""positionY"": 16}, {""positionX"": 13, ""positionY"": 16}, {""positionX"": 12, ""positionY"": 16}, {""positionX"": 11, ""positionY"": 16}, {""positionX"": 10, ""positionY"": 16}, {""positionX"": 9, ""positionY"": 16}, {""positionX"": 8, ""positionY"": 16}]"
1822,2,1,6,16,left,left,"[{""positionX"": 17, ""positionY"": 16}, {""positionX"": 16, ""positionY"": 16}, {""positionX"": 15, ""positionY"": 16}, {""positionX"": 14, ""positionY"": 16}, {""positionX"": 13, ""positionY"": 16}, {""positionX"": 12, ""positionY"": 16}, {""positionX"": 11, ""positionY"": 16}, {""positionX"": 10, ""positionY"": 16}, {""positionX"": 9, ""positionY"": 16}, {""positionX"": 8, ""positionY"": 16}, {""positionX"": 7, ""positionY"": 16}]"
1823,2,1,5,16,left,left,"[{""positionX"": 16, ""positionY"": 16}, {""positionX"": 15, ""positionY"": 16}, {""positionX"": 14, ""positionY"": 16}, {""positionX"": 13, ""positionY"": 16}, {""positionX"": 12, ""positionY"": 16}, {""positionX"": 11, ""positionY"": 16}, {""positionX"": 10, ""positionY"": 16}, {""positionX"": 9, ""positionY"": 16}, {""positionX"": 8, ""positionY"": 16}, {""positionX"": 7, ""positionY"": 16}, {""positionX"": 6, ""positionY"": 16}]"
1824,2,1,4,16,left,left,"[{""positionX"": 15, ""positionY"": 16}, {""positionX"": 14, ""positionY"": 16}, {""positionX"": 13, ""positionY"": 16}, {""positionX"": 12, ""positionY"": 16}, {""positionX"": 11, ""positionY"": 16}, {""positionX"": 10, ""positionY"": 16}, {""positionX"": 9, ""positionY"": 16}, {""positionX"": 8, ""positionY"": 16}, {""positionX"": 7, ""positionY"": 16}, {""positionX"": 6, ""positionY"": 16}, {""positionX"": 5, ""positionY"": 16}]"
1825,2,1,3,16,left,left,"[{""positionX"": 14, ""positionY"": 16}, {""positionX"": 13, ""positionY"": 16}, {""positionX"": 12, ""positionY"": 16}, {""positionX"": 11, ""positionY"": 16}, {""positionX"": 10, ""positionY"": 16}, {""positionX"": 9, ""positionY"": 16}, {""positionX"": 8, ""positionY"": 16}, {""positionX"": 7, ""positionY"": 16}, {""positionX"": 6, ""positionY"": 16}, {""positionX"": 5, ""positionY"": 16}, {""positionX"": 4, ""positionY"": 16}]"
1826,2,1,2,16,left,left,"[{""positionX"": 13, ""positionY"": 16}, {""positionX"": 12, ""positionY"": 16}, {""positionX"": 11, ""positionY"": 16}, {""positionX"": 10, ""positionY"": 16}, {""positionX"": 9, ""positionY"": 16}, {""positionX"": 8, ""positionY"": 16}, {""positionX"": 7, ""positionY"": 16}, {""positionX"": 6, ""positionY"": 16}, {""positionX"": 5, ""positionY"": 16}, {""positionX"": 4, ""positionY"": 16}, {""positionX"": 3, ""positionY"": 16}]"
1827,2,1,2,15,left,up,"[{""positionX"": 12, ""positionY"": 16}, {""positionX"": 11, ""positionY"": 16}, {""positionX"": 10, ""positionY"": 16}, {""positionX"": 9, ""positionY"": 16}, {""positionX"": 8, ""positionY"": 16}, {""positionX"": 7, ""positionY"": 16}, {""positionX"": 6, ""positionY"": 16}, {""positionX"": 5, ""positionY"": 16}, {""positionX"": 4, ""positionY"": 16}, {""positionX"": 3, ""positionY"": 16}, {""positionX"": 2, ""positionY"": 16}]"
1828,2,1,2,14,up,up,"[{""positionX"": 11, ""positionY"": 16}, {""positionX"": 10, ""positionY"": 16}, {""positionX"": 9, ""positionY"": 16}, {""positionX"": 8, ""positionY"": 16}, {""positionX"": 7, ""positionY"": 16}, {""positionX"": 6, ""positionY"": 16}, {""positionX"": 5, ""positionY"": 16}, {""positionX"": 4, ""positionY"": 16}, {""positionX"": 3, ""positionY"": 16}, {""positionX"": 2, ""positionY"": 16}, {""positionX"": 2, ""positionY"": 15}]"
1829,2,1,2,13,up,up,"[{""positionX"": 10, ""positionY"": 16}, {""positionX"": 9, ""positionY"": 16}, {""positionX"": 8, ""positionY"": 16}, {""positionX"": 7, ""positionY"": 16}, {""positionX"": 6, ""positionY"": 16}, {""positionX"": 5, ""positionY"": 16}, {""positionX"": 4, ""positionY"": 16}, {""positionX"": 3, ""positionY"": 16}, {""positionX"": 2, ""positionY"": 16}, {""positionX"": 2, ""positionY"": 15}, {""positionX"": 2, ""positionY"": 14}]"
1830,2,1,2,12,up,up,"[{""positionX"": 9, ""positionY"": 16}, {""positionX"": 8, ""positionY"": 16}, {""positionX"": 7, ""positionY"": 16}, {""positionX"": 6, ""positionY"": 16}, {""positionX"": 5, ""positionY"": 16}, {""positionX"": 4, ""positionY"": 16}, {""positionX"": 3, ""positionY"": 16}, {""positionX"": 2, ""positionY"": 16}, {""positionX"": 2, ""positionY"": 15}, {""positionX"": 2, ""positionY"": 14}, {""positionX"": 2, ""positionY"": 13}]"
1831,2,1,2,11,up,up,"[{""positionX"": 8, ""positionY"": 16}, {""positionX"": 7, ""positionY"": 16}, {""positionX"": 6, ""positionY"": 16}, {""positionX"": 5, ""positionY"": 16}, {""positionX"": 4, ""positionY"": 16}, {""positionX"": 3, ""positionY"": 16}, {""positionX"": 2, ""positionY"": 16}, {""positionX"": 2, ""positionY"": 15}, {""positionX"": 2, ""positionY"": 14}, {""positionX"": 2, ""positionY"": 13}, {""positionX"": 2, ""positionY"": 12}]"
1832,2,1,2,10,up,up,"[{""positionX"": 7, ""positionY"": 16}, {""positionX"": 6, ""positionY"": 16}, {""positionX"": 5, ""positionY"": 16}, {""positionX"": 4, ""positionY"": 16}, {""positionX"": 3, ""positionY"": 16}, {""positionX"": 2, ""positionY"": 16}, {""positionX"": 2, ""positionY"": 15}, {""positionX"": 2, ""positionY"": 14}, {""positionX"": 2, ""positionY"": 13}, {""positionX"": 2, ""positionY"": 12}, {""positionX"": 2, ""positionY"": 11}]"
